utc,endpoint,head,occupancyCall
2026-08-22T03:42:35.432Z,CoinbasePub,45800933,127
2026-08-22T03:43:36.046Z,QuickNodeEP1,45800963,127
2026-08-22T03:43:36.046Z,CoinbasePub,45800964,127
2026-08-22T03:44:36.077Z,QuickNodeEP1,45800992,127
2026-08-22T03:44:36.077Z,CoinbasePub,45800993,127
2026-08-22T03:45:36.001Z,QuickNodeEP1,45801023,HTTP 503
2026-08-22T03:45:36.001Z,CoinbasePub,45801024,HTTP 503
2026-08-22T03:46:36.067Z,QuickNodeEP1,45801053,HTTP 503
2026-08-22T03:46:36.067Z,CoinbasePub,45801054,HTTP 503
2026-08-22T03:47:35.677Z,QuickNodeEP1,45801083,127
2026-08-22T03:47:35.677Z,CoinbasePub,45801083,127
2026-08-22T03:48:35.804Z,QuickNodeEP1,45801113,127
2026-08-22T03:48:35.804Z,CoinbasePub,45801113,127
2026-08-22T03:49:35.538Z,QuickNodeEP1,45801143,127
2026-08-22T03:49:35.538Z,CoinbasePub,45801143,127
2026-08-22T03:50:35.605Z,QuickNodeEP1,45801173,127
2026-08-22T03:50:35.605Z,CoinbasePub,45801173,127
2026-08-22T03:51:35.591Z,QuickNodeEP1,45801203,127
2026-08-22T03:51:35.591Z,CoinbasePub,45801203,127
2026-08-22T03:52:35.531Z,QuickNodeEP1,45801233,127
2026-08-22T03:52:35.531Z,CoinbasePub,45801233,HTTP 503
2026-08-22T03:53:35.627Z,QuickNodeEP1,45801263,127
2026-08-22T03:53:35.627Z,CoinbasePub,45801263,127
2026-08-22T03:54:35.506Z,QuickNodeEP1,45801293,127
2026-08-22T03:54:35.506Z,CoinbasePub,45801293,127
2026-08-22T03:55:35.642Z,QuickNodeEP1,45801323,127
2026-08-22T03:55:35.642Z,CoinbasePub,45801323,127
2026-08-22T03:56:35.693Z,QuickNodeEP1,45801353,127
2026-08-22T03:56:35.693Z,CoinbasePub,45801353,127
2026-08-22T03:57:35.574Z,QuickNodeEP1,45801383,127
2026-08-22T03:57:35.574Z,CoinbasePub,45801383,HTTP 503
2026-08-22T03:58:35.664Z,QuickNodeEP1,45801413,127
2026-08-22T03:58:35.664Z,CoinbasePub,45801413,127
2026-08-22T03:59:35.706Z,QuickNodeEP1,45801443,127
2026-08-22T03:59:35.706Z,CoinbasePub,45801443,127
2026-08-22T04:00:35.598Z,QuickNodeEP1,45801473,127
2026-08-22T04:00:35.598Z,CoinbasePub,45801473,127
2026-08-22T04:01:35.651Z,QuickNodeEP1,45801503,127
2026-08-22T04:01:35.651Z,CoinbasePub,45801503,127
2026-08-22T04:02:35.733Z,QuickNodeEP1,45801533,127
2026-08-22T04:02:35.733Z,CoinbasePub,45801533,127
2026-08-22T04:03:35.745Z,QuickNodeEP1,45801563,127
2026-08-22T04:03:35.745Z,CoinbasePub,45801563,HTTP 503
2026-08-22T04:04:35.635Z,QuickNodeEP1,45801593,127
2026-08-22T04:04:35.635Z,CoinbasePub,45801593,HTTP 503
2026-08-22T04:05:35.744Z,QuickNodeEP1,45801623,127
2026-08-22T04:05:35.744Z,CoinbasePub,45801623,127
2026-08-22T04:06:35.637Z,QuickNodeEP1,45801653,127
2026-08-22T04:06:35.637Z,CoinbasePub,45801653,127
2026-08-22T04:07:35.787Z,QuickNodeEP1,45801683,127
2026-08-22T04:07:35.787Z,CoinbasePub,45801683,127
2026-08-22T04:08:35.701Z,QuickNodeEP1,45801713,127
2026-08-22T04:08:35.701Z,CoinbasePub,45801713,127
2026-08-22T04:09:35.691Z,QuickNodeEP1,45801743,127
2026-08-22T04:09:35.691Z,CoinbasePub,45801743,127
2026-08-22T04:10:35.705Z,QuickNodeEP1,45801773,127
2026-08-22T04:10:35.705Z,CoinbasePub,45801773,127
2026-08-22T04:11:36.402Z,QuickNodeEP1,45801803,127
2026-08-22T04:11:36.402Z,CoinbasePub,45801804,127
2026-08-22T04:12:36.222Z,QuickNodeEP1,45801833,127
2026-08-22T04:12:36.222Z,CoinbasePub,45801834,127
2026-08-22T04:13:35.809Z,QuickNodeEP1,45801863,127
2026-08-22T04:13:35.809Z,CoinbasePub,45801863,127
2026-08-22T04:14:35.750Z,QuickNodeEP1,45801893,127
2026-08-22T04:14:35.750Z,CoinbasePub,45801893,127
2026-08-22T04:15:35.751Z,QuickNodeEP1,45801923,127
2026-08-22T04:15:35.751Z,CoinbasePub,45801923,127
2026-08-22T04:16:35.718Z,QuickNodeEP1,45801953,127
2026-08-22T04:16:35.718Z,CoinbasePub,45801953,127
2026-08-22T04:17:36.394Z,QuickNodeEP1,45801983,127
2026-08-22T04:17:36.394Z,CoinbasePub,45801984,127
2026-08-22T04:18:36.284Z,QuickNodeEP1,45802013,127
2026-08-22T04:18:36.284Z,CoinbasePub,45802014,127
2026-08-22T04:19:35.776Z,QuickNodeEP1,45802043,127
2026-08-22T04:19:35.776Z,CoinbasePub,45802043,HTTP 503
2026-08-22T04:20:35.909Z,QuickNodeEP1,45802073,127
2026-08-22T04:20:35.909Z,CoinbasePub,45802073,HTTP 503
2026-08-22T04:21:35.921Z,QuickNodeEP1,45802103,127
2026-08-22T04:21:35.921Z,CoinbasePub,45802103,HTTP 503
2026-08-22T04:22:35.773Z,QuickNodeEP1,45802133,127
2026-08-22T04:22:35.773Z,CoinbasePub,45802133,HTTP 503
2026-08-22T04:23:35.871Z,QuickNodeEP1,45802163,127
2026-08-22T04:23:35.871Z,CoinbasePub,45802163,127
2026-08-22T04:24:35.897Z,QuickNodeEP1,45802193,127
2026-08-22T04:24:35.897Z,CoinbasePub,45802193,127
2026-08-22T04:25:36.419Z,QuickNodeEP1,45802223,127
2026-08-22T04:25:36.419Z,CoinbasePub,45802224,127
2026-08-22T04:26:36.359Z,QuickNodeEP1,45802249,127
2026-08-22T04:26:36.359Z,CoinbasePub,45802254,127
2026-08-22T04:27:36.382Z,QuickNodeEP1,45802283,HTTP 503
2026-08-22T04:27:36.382Z,CoinbasePub,45802284,HTTP 503
2026-08-22T04:28:36.390Z,QuickNodeEP1,45802313,HTTP 503
2026-08-22T04:28:36.390Z,CoinbasePub,45802314,HTTP 503
2026-08-22T04:29:35.879Z,QuickNodeEP1,45802343,127
2026-08-22T04:29:35.879Z,CoinbasePub,45802343,HTTP 503
2026-08-22T04:30:35.840Z,QuickNodeEP1,45802373,127
2026-08-22T04:30:35.840Z,CoinbasePub,45802373,HTTP 503
2026-08-22T04:31:35.924Z,QuickNodeEP1,45802403,127
2026-08-22T04:31:35.924Z,CoinbasePub,45802404,127
2026-08-22T04:32:35.885Z,QuickNodeEP1,45802433,127
2026-08-22T04:32:35.885Z,CoinbasePub,45802433,127
2026-08-22T04:33:35.909Z,QuickNodeEP1,45802463,127
2026-08-22T04:33:35.909Z,CoinbasePub,45802463,127
2026-08-22T04:34:35.877Z,QuickNodeEP1,45802493,127
2026-08-22T04:34:35.877Z,CoinbasePub,45802493,HTTP 503
2026-08-22T04:35:35.898Z,QuickNodeEP1,45802523,127
2026-08-22T04:35:35.898Z,CoinbasePub,45802523,HTTP 503
2026-08-22T04:36:35.985Z,QuickNodeEP1,45802553,127
2026-08-22T04:36:35.985Z,CoinbasePub,45802553,HTTP 503
2026-08-22T04:37:35.910Z,QuickNodeEP1,45802583,127
2026-08-22T04:37:35.910Z,CoinbasePub,45802583,127
2026-08-22T04:38:35.943Z,QuickNodeEP1,45802613,127
2026-08-22T04:38:35.943Z,CoinbasePub,45802614,127
2026-08-22T04:39:35.900Z,QuickNodeEP1,45802643,127
2026-08-22T04:39:35.900Z,CoinbasePub,45802643,127
2026-08-22T04:40:35.934Z,QuickNodeEP1,45802673,127
2026-08-22T04:40:35.934Z,CoinbasePub,45802673,127
2026-08-22T04:41:36.023Z,QuickNodeEP1,45802703,127
2026-08-22T04:41:36.023Z,CoinbasePub,45802704,HTTP 503
2026-08-22T04:42:36.086Z,QuickNodeEP1,45802733,127
2026-08-22T04:42:36.086Z,CoinbasePub,45802734,HTTP 503
2026-08-22T04:43:35.940Z,QuickNodeEP1,45802763,127
2026-08-22T04:43:35.940Z,CoinbasePub,45802764,127
2026-08-22T04:44:35.948Z,QuickNodeEP1,45802793,127
2026-08-22T04:44:35.948Z,CoinbasePub,45802793,127
2026-08-22T04:45:36.255Z,QuickNodeEP1,45802823,127
2026-08-22T04:45:36.255Z,CoinbasePub,45802824,127
2026-08-22T04:46:35.954Z,QuickNodeEP1,45802853,127
2026-08-22T04:46:35.954Z,CoinbasePub,45802854,127
2026-08-22T04:47:36.142Z,QuickNodeEP1,45802883,127
2026-08-22T04:47:36.142Z,CoinbasePub,45802883,127
2026-08-22T04:48:35.968Z,QuickNodeEP1,45802913,127
2026-08-22T04:48:35.968Z,CoinbasePub,45802914,127
2026-08-22T04:49:36.265Z,QuickNodeEP1,45802943,127
2026-08-22T04:49:36.265Z,CoinbasePub,45802943,127
2026-08-22T04:50:36.031Z,QuickNodeEP1,45802973,127
2026-08-22T04:50:36.031Z,CoinbasePub,45802974,127
2026-08-22T04:51:36.033Z,QuickNodeEP1,45803003,127
2026-08-22T04:51:36.033Z,CoinbasePub,45803004,HTTP 503
2026-08-22T04:52:36.602Z,QuickNodeEP1,45803033,HTTP 503
2026-08-22T04:52:36.602Z,CoinbasePub,45803034,HTTP 503
2026-08-22T04:53:36.577Z,QuickNodeEP1,45803063,HTTP 503
2026-08-22T04:53:36.577Z,CoinbasePub,45803064,HTTP 503
2026-08-22T04:54:36.059Z,QuickNodeEP1,45803093,127
2026-08-22T04:54:36.059Z,CoinbasePub,45803094,127
2026-08-22T04:55:36.415Z,QuickNodeEP1,45803123,127
2026-08-22T04:55:36.415Z,CoinbasePub,45803124,127
2026-08-22T04:56:36.004Z,QuickNodeEP1,45803153,127
2026-08-22T04:56:36.004Z,CoinbasePub,45803154,127
2026-08-22T04:57:36.611Z,QuickNodeEP1,45803183,127
2026-08-22T04:57:36.611Z,CoinbasePub,45803184,127
2026-08-22T04:58:36.622Z,QuickNodeEP1,45803213,127
2026-08-22T04:58:36.622Z,CoinbasePub,45803214,127
2026-08-22T04:59:36.632Z,QuickNodeEP1,45803243,127
2026-08-22T04:59:36.632Z,CoinbasePub,45803244,127
2026-08-22T05:00:36.113Z,QuickNodeEP1,45803273,127
2026-08-22T05:00:36.113Z,CoinbasePub,45803273,127
2026-08-22T05:01:36.038Z,QuickNodeEP1,45803303,127
2026-08-22T05:01:36.038Z,CoinbasePub,45803303,127
2026-08-22T05:02:36.081Z,QuickNodeEP1,45803333,127
2026-08-22T05:02:36.081Z,CoinbasePub,45803334,HTTP 503
2026-08-22T05:03:36.149Z,QuickNodeEP1,45803363,127
2026-08-22T05:03:36.149Z,CoinbasePub,45803364,HTTP 503
2026-08-22T05:04:36.107Z,QuickNodeEP1,45803393,127
2026-08-22T05:04:36.107Z,CoinbasePub,45803394,127
2026-08-22T05:05:36.175Z,QuickNodeEP1,45803423,127
2026-08-22T05:05:36.175Z,CoinbasePub,45803424,127
2026-08-22T05:06:36.659Z,QuickNodeEP1,45803454,127
2026-08-22T05:06:36.659Z,CoinbasePub,45803454,127
2026-08-22T05:07:36.412Z,QuickNodeEP1,45803484,127
2026-08-22T05:07:36.412Z,CoinbasePub,45803484,127
2026-08-22T05:08:36.206Z,QuickNodeEP1,45803513,127
2026-08-22T05:08:36.206Z,CoinbasePub,45803514,127
2026-08-22T05:09:36.330Z,QuickNodeEP1,45803543,127
2026-08-22T05:09:36.330Z,CoinbasePub,45803544,127
2026-08-22T05:10:36.623Z,QuickNodeEP1,45803573,127
2026-08-22T05:10:36.623Z,CoinbasePub,45803574,127
2026-08-22T05:11:36.795Z,QuickNodeEP1,45803604,127
2026-08-22T05:11:36.795Z,CoinbasePub,45803604,127
2026-08-22T05:12:36.781Z,QuickNodeEP1,45803634,127
2026-08-22T05:12:36.781Z,CoinbasePub,45803634,127
2026-08-22T05:13:36.552Z,QuickNodeEP1,45803664,127
2026-08-22T05:13:36.552Z,CoinbasePub,45803664,127
2026-08-22T05:14:36.292Z,QuickNodeEP1,45803693,127
2026-08-22T05:14:36.292Z,CoinbasePub,45803694,127
2026-08-22T05:15:36.309Z,QuickNodeEP1,45803723,127
2026-08-22T05:15:36.309Z,CoinbasePub,45803724,127
2026-08-22T05:16:36.681Z,QuickNodeEP1,45803753,127
2026-08-22T05:16:36.681Z,CoinbasePub,45803754,127
2026-08-22T05:17:36.882Z,QuickNodeEP1,45803784,127
2026-08-22T05:17:36.882Z,CoinbasePub,45803784,127
2026-08-22T05:18:36.883Z,QuickNodeEP1,45803814,127
2026-08-22T05:18:36.883Z,CoinbasePub,45803814,127
2026-08-22T05:19:36.848Z,QuickNodeEP1,45803844,127
2026-08-22T05:19:36.848Z,CoinbasePub,45803844,127
2026-08-22T05:20:37.009Z,QuickNodeEP1,45803874,127
2026-08-22T05:20:37.009Z,CoinbasePub,45803872,127
2026-08-22T05:21:36.357Z,QuickNodeEP1,45803904,127
2026-08-22T05:21:36.357Z,CoinbasePub,45803904,HTTP 503
2026-08-22T05:22:36.332Z,QuickNodeEP1,45803933,127
2026-08-22T05:22:36.332Z,CoinbasePub,45803934,HTTP 503
2026-08-22T05:23:36.380Z,QuickNodeEP1,45803964,127
2026-08-22T05:23:36.380Z,CoinbasePub,45803964,HTTP 503
2026-08-22T05:24:36.883Z,QuickNodeEP1,45803994,HTTP 503
2026-08-22T05:24:36.883Z,CoinbasePub,45803994,HTTP 503
2026-08-22T05:25:36.987Z,QuickNodeEP1,45804024,127
2026-08-22T05:25:36.987Z,CoinbasePub,45804024,127
2026-08-22T05:26:36.699Z,QuickNodeEP1,45804054,127
2026-08-22T05:26:36.699Z,CoinbasePub,45804054,127
2026-08-22T05:27:37.328Z,QuickNodeEP1,45804084,127
2026-08-22T05:27:37.328Z,CoinbasePub,45804084,127
2026-08-22T05:28:37.268Z,QuickNodeEP1,45804114,127
2026-08-22T05:28:37.268Z,CoinbasePub,45804114,127
2026-08-22T05:29:37.280Z,QuickNodeEP1,45804144,127
2026-08-22T05:29:37.280Z,CoinbasePub,45804144,127
2026-08-22T05:30:37.237Z,QuickNodeEP1,45804169,HTTP 503
2026-08-22T05:30:37.237Z,CoinbasePub,45804174,HTTP 503
2026-08-22T05:31:36.797Z,QuickNodeEP1,45804204,127
2026-08-22T05:31:36.797Z,CoinbasePub,45804204,HTTP 503
2026-08-22T05:32:36.716Z,QuickNodeEP1,45804234,127
2026-08-22T05:32:36.716Z,CoinbasePub,45804234,HTTP 503
2026-08-22T05:33:37.371Z,QuickNodeEP1,45804264,127
2026-08-22T05:33:37.371Z,CoinbasePub,45804264,127
2026-08-22T05:34:37.295Z,QuickNodeEP1,45804294,127
2026-08-22T05:34:37.295Z,CoinbasePub,45804294,127
2026-08-22T05:35:36.834Z,QuickNodeEP1,45804324,127
2026-08-22T05:35:36.834Z,CoinbasePub,45804324,HTTP 503
2026-08-22T05:36:37.104Z,QuickNodeEP1,45804354,127
2026-08-22T05:36:37.104Z,CoinbasePub,45804354,127
2026-08-22T05:37:36.749Z,QuickNodeEP1,45804384,127
2026-08-22T05:37:36.749Z,CoinbasePub,45804384,127
2026-08-22T05:38:36.732Z,QuickNodeEP1,45804414,127
2026-08-22T05:38:36.732Z,CoinbasePub,45804414,127
2026-08-22T05:39:36.747Z,QuickNodeEP1,45804444,127
2026-08-22T05:39:36.747Z,CoinbasePub,45804444,127
2026-08-22T05:40:36.874Z,QuickNodeEP1,45804474,127
2026-08-22T05:40:36.874Z,CoinbasePub,45804474,127
2026-08-22T05:41:37.870Z,QuickNodeEP1,45804504,127
2026-08-22T05:41:37.870Z,CoinbasePub,45804504,127
2026-08-22T05:42:36.754Z,QuickNodeEP1,45804534,127
2026-08-22T05:42:36.754Z,CoinbasePub,45804534,127
2026-08-22T05:43:37.907Z,QuickNodeEP1,45804564,127
2026-08-22T05:43:37.907Z,CoinbasePub,45804564,127
2026-08-22T05:44:36.778Z,QuickNodeEP1,45804594,127
2026-08-22T05:44:36.778Z,CoinbasePub,45804594,HTTP 503
2026-08-22T05:45:36.826Z,QuickNodeEP1,45804624,127
2026-08-22T05:45:36.826Z,CoinbasePub,45804624,HTTP 503
2026-08-22T05:46:36.839Z,QuickNodeEP1,45804654,127
2026-08-22T05:46:36.839Z,CoinbasePub,45804654,127
2026-08-22T05:47:37.517Z,QuickNodeEP1,45804684,127
2026-08-22T05:47:37.517Z,CoinbasePub,45804684,127
2026-08-22T05:48:37.357Z,QuickNodeEP1,45804714,127
2026-08-22T05:48:37.357Z,CoinbasePub,45804714,127
2026-08-22T05:49:36.873Z,QuickNodeEP1,45804744,127
2026-08-22T05:49:36.873Z,CoinbasePub,45804744,127
2026-08-22T05:50:36.834Z,QuickNodeEP1,45804773,127
2026-08-22T05:50:36.834Z,CoinbasePub,45804773,HTTP 503
2026-08-22T05:51:37.466Z,QuickNodeEP1,45804804,HTTP 503
2026-08-22T05:51:37.466Z,CoinbasePub,45804804,HTTP 503
2026-08-22T05:52:37.411Z,QuickNodeEP1,45804834,127
2026-08-22T05:52:37.411Z,CoinbasePub,45804834,127
2026-08-22T05:53:36.875Z,QuickNodeEP1,45804864,127
2026-08-22T05:53:36.875Z,CoinbasePub,45804864,127
2026-08-22T05:54:36.954Z,QuickNodeEP1,45804894,127
2026-08-22T05:54:36.954Z,CoinbasePub,45804894,127
2026-08-22T05:55:37.496Z,QuickNodeEP1,45804924,127
2026-08-22T05:55:37.496Z,CoinbasePub,45804924,127
2026-08-22T05:56:37.505Z,QuickNodeEP1,45804954,127
2026-08-22T05:56:37.505Z,CoinbasePub,45804954,127
2026-08-22T05:57:37.493Z,QuickNodeEP1,45804984,127
2026-08-22T05:57:37.493Z,CoinbasePub,45804984,127
2026-08-22T05:58:37.435Z,QuickNodeEP1,45805014,127
2026-08-22T05:58:37.435Z,CoinbasePub,45805014,127
2026-08-22T05:59:36.935Z,QuickNodeEP1,45805044,127
2026-08-22T05:59:36.935Z,CoinbasePub,45805044,127
2026-08-22T06:00:37.000Z,QuickNodeEP1,45805074,127
2026-08-22T06:00:37.000Z,CoinbasePub,45805074,127
2026-08-22T06:01:37.577Z,QuickNodeEP1,45805104,127
2026-08-22T06:01:37.577Z,CoinbasePub,45805104,127
2026-08-22T06:02:37.495Z,QuickNodeEP1,45805134,127
2026-08-22T06:02:37.495Z,CoinbasePub,45805134,127
2026-08-22T06:03:37.043Z,QuickNodeEP1,45805164,127
2026-08-22T06:03:37.043Z,CoinbasePub,45805164,127
2026-08-22T06:04:36.922Z,QuickNodeEP1,45805194,127
2026-08-22T06:04:36.922Z,CoinbasePub,45805194,127
2026-08-22T06:05:38.531Z,QuickNodeEP1,45805224,127
2026-08-22T06:05:38.531Z,CoinbasePub,45805225,127
2026-08-22T06:06:37.557Z,QuickNodeEP1,45805254,127
2026-08-22T06:06:37.557Z,CoinbasePub,45805254,127
2026-08-22T06:07:37.494Z,QuickNodeEP1,45805284,127
2026-08-22T06:07:37.494Z,CoinbasePub,45805284,127
2026-08-22T06:08:37.087Z,QuickNodeEP1,45805314,127
2026-08-22T06:08:37.087Z,CoinbasePub,45805314,127
2026-08-22T06:09:37.018Z,QuickNodeEP1,45805344,127
2026-08-22T06:09:37.018Z,CoinbasePub,45805344,127
2026-08-22T06:10:37.540Z,QuickNodeEP1,45805374,127
2026-08-22T06:10:37.540Z,CoinbasePub,45805374,127
2026-08-22T06:11:37.524Z,QuickNodeEP1,45805404,127
2026-08-22T06:11:37.524Z,CoinbasePub,45805404,127
2026-08-22T06:12:37.087Z,QuickNodeEP1,45805434,127
2026-08-22T06:12:37.087Z,CoinbasePub,45805434,127
2026-08-22T06:13:36.985Z,QuickNodeEP1,45805464,127
2026-08-22T06:13:36.985Z,CoinbasePub,45805464,127
2026-08-22T06:14:37.622Z,QuickNodeEP1,45805494,127
2026-08-22T06:14:37.622Z,CoinbasePub,45805494,127
2026-08-22T06:15:37.598Z,QuickNodeEP1,45805524,127
2026-08-22T06:15:37.598Z,CoinbasePub,45805524,127
2026-08-22T06:16:37.136Z,QuickNodeEP1,45805554,127
2026-08-22T06:16:37.136Z,CoinbasePub,45805554,127
2026-08-22T06:17:37.003Z,QuickNodeEP1,45805584,127
2026-08-22T06:17:37.003Z,CoinbasePub,45805584,127
2026-08-22T06:18:37.070Z,QuickNodeEP1,45805614,127
2026-08-22T06:18:37.070Z,CoinbasePub,45805614,127
2026-08-22T06:19:37.584Z,QuickNodeEP1,45805644,127
2026-08-22T06:19:37.584Z,CoinbasePub,45805644,127
2026-08-22T06:20:37.104Z,QuickNodeEP1,45805674,127
2026-08-22T06:20:37.104Z,CoinbasePub,45805674,127
2026-08-22T06:21:37.136Z,QuickNodeEP1,45805704,127
2026-08-22T06:21:37.136Z,CoinbasePub,45805704,127
2026-08-22T06:22:37.645Z,QuickNodeEP1,45805734,127
2026-08-22T06:22:37.645Z,CoinbasePub,45805734,127
2026-08-22T06:23:37.609Z,QuickNodeEP1,45805764,127
2026-08-22T06:23:37.609Z,CoinbasePub,45805764,127
2026-08-22T06:24:37.631Z,QuickNodeEP1,45805794,127
2026-08-22T06:24:37.631Z,CoinbasePub,45805794,127
2026-08-22T06:25:37.122Z,QuickNodeEP1,45805824,127
2026-08-22T06:25:37.122Z,CoinbasePub,45805824,127
2026-08-22T06:26:37.154Z,QuickNodeEP1,45805854,127
2026-08-22T06:26:37.154Z,CoinbasePub,45805854,127
2026-08-22T06:27:37.717Z,QuickNodeEP1,45805884,127
2026-08-22T06:27:37.717Z,CoinbasePub,45805884,127
2026-08-22T06:28:37.511Z,QuickNodeEP1,45805914,127
2026-08-22T06:28:37.511Z,CoinbasePub,45805914,127
2026-08-22T06:29:37.077Z,QuickNodeEP1,45805944,127
2026-08-22T06:29:37.077Z,CoinbasePub,45805944,127
2026-08-22T06:30:37.125Z,QuickNodeEP1,45805974,127
2026-08-22T06:30:37.125Z,CoinbasePub,45805974,127
2026-08-22T06:31:37.115Z,QuickNodeEP1,45806004,127
2026-08-22T06:31:37.115Z,CoinbasePub,45806004,127
2026-08-22T06:32:37.188Z,QuickNodeEP1,45806034,127
2026-08-22T06:32:37.188Z,CoinbasePub,45806034,127
2026-08-22T06:33:37.105Z,QuickNodeEP1,45806064,127
2026-08-22T06:33:37.105Z,CoinbasePub,45806064,127
2026-08-22T06:34:37.139Z,QuickNodeEP1,45806094,127
2026-08-22T06:34:37.139Z,CoinbasePub,45806094,127
2026-08-22T06:35:37.124Z,QuickNodeEP1,45806124,127
2026-08-22T06:35:37.124Z,CoinbasePub,45806124,127
2026-08-22T06:36:37.826Z,QuickNodeEP1,45806154,127
2026-08-22T06:36:37.826Z,CoinbasePub,45806154,127
2026-08-22T06:37:37.468Z,QuickNodeEP1,45806184,127
2026-08-22T06:37:37.468Z,CoinbasePub,45806184,127
2026-08-22T06:38:37.182Z,QuickNodeEP1,45806214,127
2026-08-22T06:38:37.182Z,CoinbasePub,45806214,127
2026-08-22T06:39:37.736Z,QuickNodeEP1,45806244,127
2026-08-22T06:39:37.736Z,CoinbasePub,45806244,127
2026-08-22T06:40:37.482Z,QuickNodeEP1,45806274,127
2026-08-22T06:40:37.482Z,CoinbasePub,45806274,127
2026-08-22T06:41:37.160Z,QuickNodeEP1,45806304,127
2026-08-22T06:41:37.160Z,CoinbasePub,45806304,127
2026-08-22T06:42:37.297Z,QuickNodeEP1,45806334,127
2026-08-22T06:42:37.297Z,CoinbasePub,45806334,127
2026-08-22T06:43:37.681Z,QuickNodeEP1,45806362,127
2026-08-22T06:43:37.681Z,CoinbasePub,45806362,127
2026-08-22T06:44:37.813Z,QuickNodeEP1,45806394,127
2026-08-22T06:44:37.813Z,CoinbasePub,45806394,127
2026-08-22T06:45:38.072Z,QuickNodeEP1,45806424,127
2026-08-22T06:45:38.072Z,CoinbasePub,45806424,127
2026-08-22T06:46:37.747Z,QuickNodeEP1,45806454,127
2026-08-22T06:46:37.747Z,CoinbasePub,45806454,127
2026-08-22T06:47:37.760Z,QuickNodeEP1,45806484,127
2026-08-22T06:47:37.760Z,CoinbasePub,45806484,127
2026-08-22T06:48:37.321Z,QuickNodeEP1,45806514,127
2026-08-22T06:48:37.321Z,CoinbasePub,45806514,127
2026-08-22T06:49:37.341Z,QuickNodeEP1,45806544,127
2026-08-22T06:49:37.341Z,CoinbasePub,45806544,127
2026-08-22T06:50:37.355Z,QuickNodeEP1,45806574,127
2026-08-22T06:50:37.355Z,CoinbasePub,45806574,127
2026-08-22T06:51:37.320Z,QuickNodeEP1,45806604,127
2026-08-22T06:51:37.320Z,CoinbasePub,45806604,127
2026-08-22T06:52:37.392Z,QuickNodeEP1,45806634,127
2026-08-22T06:52:37.392Z,CoinbasePub,45806634,127
2026-08-22T06:53:37.261Z,QuickNodeEP1,45806664,127
2026-08-22T06:53:37.261Z,CoinbasePub,45806664,127
2026-08-22T06:54:37.319Z,QuickNodeEP1,45806694,127
2026-08-22T06:54:37.319Z,CoinbasePub,45806694,127
2026-08-22T06:55:37.430Z,QuickNodeEP1,45806724,127
2026-08-22T06:55:37.430Z,CoinbasePub,45806724,127
2026-08-22T06:56:37.791Z,QuickNodeEP1,45806754,127
2026-08-22T06:56:37.791Z,CoinbasePub,45806754,127
2026-08-22T06:57:37.389Z,QuickNodeEP1,45806784,127
2026-08-22T06:57:37.389Z,CoinbasePub,45806784,127
2026-08-22T06:58:37.628Z,QuickNodeEP1,45806814,127
2026-08-22T06:58:37.628Z,CoinbasePub,45806814,127
2026-08-22T06:59:37.326Z,QuickNodeEP1,45806844,127
2026-08-22T06:59:37.326Z,CoinbasePub,45806844,127
2026-08-22T07:00:37.988Z,QuickNodeEP1,45806874,127
2026-08-22T07:00:37.988Z,CoinbasePub,45806874,127
2026-08-22T07:01:37.671Z,QuickNodeEP1,45806904,127
2026-08-22T07:01:37.671Z,CoinbasePub,45806904,127
2026-08-22T07:02:37.429Z,QuickNodeEP1,45806930,127
2026-08-22T07:02:37.429Z,CoinbasePub,45806930,127
2026-08-22T07:03:37.492Z,QuickNodeEP1,45806964,127
2026-08-22T07:03:37.492Z,CoinbasePub,45806964,127
2026-08-22T07:04:37.362Z,QuickNodeEP1,45806994,127
2026-08-22T07:04:37.362Z,CoinbasePub,45806994,127
2026-08-22T07:05:37.409Z,QuickNodeEP1,45807024,127
2026-08-22T07:05:37.409Z,CoinbasePub,45807024,127
2026-08-22T07:06:37.482Z,QuickNodeEP1,45807054,127
2026-08-22T07:06:37.482Z,CoinbasePub,45807054,127
2026-08-22T07:07:37.595Z,QuickNodeEP1,45807084,127
2026-08-22T07:07:37.595Z,CoinbasePub,45807084,127
2026-08-22T07:08:37.459Z,QuickNodeEP1,45807114,127
2026-08-22T07:08:37.459Z,CoinbasePub,45807114,127
2026-08-22T07:09:37.480Z,QuickNodeEP1,45807144,127
2026-08-22T07:09:37.480Z,CoinbasePub,45807144,127
2026-08-22T07:10:37.964Z,QuickNodeEP1,45807167,127
2026-08-22T07:10:37.964Z,CoinbasePub,45807171,127
2026-08-22T07:11:37.943Z,QuickNodeEP1,45807204,127
2026-08-22T07:11:37.943Z,CoinbasePub,45807204,127
2026-08-22T07:12:37.976Z,QuickNodeEP1,45807234,127
2026-08-22T07:12:37.976Z,CoinbasePub,45807234,127
2026-08-22T07:13:37.492Z,QuickNodeEP1,45807264,127
2026-08-22T07:13:37.492Z,CoinbasePub,45807264,127
2026-08-22T07:14:37.473Z,QuickNodeEP1,45807294,127
2026-08-22T07:14:37.473Z,CoinbasePub,45807294,127
2026-08-22T07:15:37.500Z,QuickNodeEP1,45807324,127
2026-08-22T07:15:37.500Z,CoinbasePub,45807324,127
2026-08-22T07:16:37.995Z,QuickNodeEP1,45807354,127
2026-08-22T07:16:37.995Z,CoinbasePub,45807355,127
